modelID,modelName,brandID,brandName,levelID,levelName,nation,haveOnSale,kouBeiNumOnSale,kouBeiNumHaltSale,mainBrandID,mainBrandName,categoryID,categoryName,nationID,powerID,powerName,powerCategoryID,powerCategoryName,minGuidePrice,maxGuidePrice,isCrawl,isCalc,isShow,isDelete,ventureID,ventureName,brandLevelID,brandLevelName
4787,艾瑞泽GX,33,奇瑞汽车,a,紧凑型车,中国,1,0,0,26,奇瑞,1,轿车,86,11,汽油动力,1,燃油动力,7.49,11.39,1,1,1,2,2,自主,1,非豪华
4788,红旗E·境,190,一汽红旗,s,跑车,中国,2,0,0,91,红旗,5,跑车,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,2,豪华
4789,红旗E-HS3,190,一汽红旗,suva,紧凑型SUV,中国,1,0,0,91,红旗,2,SUV,86,21,纯电动力,2,新能源,22.58,26.58,1,1,1,2,2,自主,2,豪华
2144,宝利格,117,华泰汽车,suva,紧凑型SUV,中国,0,0,0,87,华泰,2,SUV,86,0,无数据,0,无数据,7.37,22.97,1,1,1,2,2,自主,1,非豪华
3475,启辰R30,467,东风启辰,a0,小型车,中国,0,0,0,122,启辰,1,轿车,86,11,汽油动力,1,燃油动力,3.99,5.19,1,1,1,2,2,自主,1,非豪华
2143,无限V7,189,中兴汽车,suvb,中型SUV,中国,0,0,0,74,中兴,2,SUV,86,11,汽油动力,1,燃油动力,7.98,8.38,1,1,1,2,2,自主,1,非豪华
3473,北京BJ100,561,北京越野,suvc,中大型SUV,中国,0,0,0,27,北京,2,SUV,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
2141,传祺GA5,186,广汽乘用车,b,中型车,中国,0,0,0,82,广汽传祺,1,轿车,86,11,汽油动力,1,燃油动力,10.58,20.18,1,1,1,2,2,自主,1,非豪华
3472,猎豹CS10,141,猎豹汽车,suva,紧凑型SUV,中国,1,0,0,78,猎豹汽车,2,SUV,86,11,汽油动力,1,燃油动力,7.98,14.68,1,1,1,2,2,自主,1,非豪华
2139,五菱宏光,59,上汽通用五菱,mb,微面,中国,1,0,0,114,五菱汽车,8,微面,86,11,汽油动力,1,燃油动力,4.18,7.93,1,1,1,2,2,自主,1,非豪华
860,中华骏捷Cross,53,华晨中华,a,紧凑型车,中国,0,0,0,22,中华,1,轿车,86,11,汽油动力,1,燃油动力,7.68,10.98,1,1,1,2,2,自主,1,非豪华
2138,红旗L9,190,一汽红旗,d,大型车,中国,0,0,0,91,红旗,1,轿车,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,2,豪华
862,华普海景,90,华普汽车,a,紧凑型车,中国,0,0,0,85,华普,1,轿车,86,11,汽油动力,1,燃油动力,6.3888,10.1888,1,1,1,2,2,自主,1,非豪华
3467,豪情SUV,54,吉利汽车,suvb,中型SUV,中国,0,0,0,25,吉利汽车,2,SUV,86,11,汽油动力,1,燃油动力,12.29,15.29,1,1,1,2,2,自主,1,非豪华
3466,骐铃T5,386,骐铃汽车,dp,低端皮卡,中国,1,0,0,210,骐铃汽车,4,皮卡,86,11,汽油动力,1,燃油动力,6.38,9.88,1,1,1,2,2,自主,1,非豪华
864,帅舰,203,广汽吉奥,suvb,中型SUV,中国,0,0,0,108,广汽吉奥,2,SUV,86,11,汽油动力,1,燃油动力,7.08,8.58,1,1,1,2,2,自主,1,非豪华
2134,力帆X60,154,力帆汽车,suva0,小型SUV,中国,0,0,0,80,力帆汽车,2,SUV,86,11,汽油动力,1,燃油动力,7,9.09,1,1,1,2,2,自主,1,非豪华
3465,帝豪GS,54,吉利汽车,suva,紧凑型SUV,中国,1,0,0,25,吉利汽车,2,SUV,86,11,汽油动力,1,燃油动力,7.78,11.68,1,1,1,2,2,自主,1,非豪华
865,凯睿,203,广汽吉奥,suva,紧凑型SUV,中国,0,0,0,108,广汽吉奥,2,SUV,86,11,汽油动力,1,燃油动力,8.58,10.58,1,1,1,2,2,自主,1,非豪华
4796,威麟H6,502,奇瑞万达客车,qk,轻客,中国,1,0,0,102,威麟,6,轻客,86,11,汽油动力,1,燃油动力,22.68,24.68,1,1,1,2,2,自主,1,非豪华
4797,捷途X90,33,奇瑞汽车,suvb,中型SUV,中国,1,0,0,319,捷途,2,SUV,86,11,汽油动力,1,燃油动力,7.99,14.29,1,1,1,2,2,自主,1,非豪华
4798,福美来E7,26,一汽海马,mpv,MPV,中国,2,0,0,86,海马,3,MPV,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
4799,风光580新能源,327,东风小康,suvb,中型SUV,中国,1,0,0,259,东风风光,2,SUV,86,22,PHEV,2,新能源,16.99,16.99,1,1,1,2,2,自主,1,非豪华
2155,吉利GC7,54,吉利汽车,a,紧凑型车,中国,0,0,0,25,吉利汽车,1,轿车,86,11,汽油动力,1,燃油动力,6.19,8.99,1,1,1,2,2,自主,1,非豪华
3483,路盛E90,117,华泰汽车,b,中型车,中国,2,0,0,87,华泰,1,轿车,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
2151,吉利GC3,54,吉利汽车,a0,小型车,中国,0,0,0,25,吉利汽车,1,轿车,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
3482,东南R7,51,东南汽车,suvb,中型SUV,中国,2,0,0,81,东南,2,SUV,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
2150,吉利EX9,54,吉利汽车,suvc,中大型SUV,中国,0,0,0,25,吉利汽车,2,SUV,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
3481,哈弗H6 Coupe,4,长城汽车,suva,紧凑型SUV,中国,1,0,0,181,哈弗,2,SUV,86,11,汽油动力,1,燃油动力,7.99,17.18,1,1,1,2,2,自主,1,非豪华
3480,广汽吉奥GP150,203,广汽吉奥,dp,低端皮卡,中国,0,0,0,108,广汽吉奥,4,皮卡,86,11,汽油动力,1,燃油动力,8.88,11.28,1,1,1,2,2,自主,1,非豪华
2149,吉利EV7,54,吉利汽车,mpv,MPV,中国,0,0,0,25,吉利汽车,3,MPV,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
2147,名爵3,159,上汽集团,a0,小型车,中国,1,0,0,20,名爵,1,轿车,86,11,汽油动力,1,燃油动力,5.98,10.37,1,1,1,2,2,自主,1,非豪华
3477,广汽吉奥GX6,203,广汽吉奥,suvb,中型SUV,中国,0,0,0,108,广汽吉奥,2,SUV,86,11,汽油动力,1,燃油动力,10.98,14.68,1,1,1,2,2,自主,1,非豪华
878,夏利N5,39,天津一汽,a0,小型车,中国,0,0,0,110,一汽,1,轿车,86,11,汽油动力,1,燃油动力,3.69,5.19,1,1,1,2,2,自主,1,非豪华
879,威志V2,39,天津一汽,a0,小型车,中国,0,0,0,110,一汽,1,轿车,86,11,汽油动力,1,燃油动力,4.69,5.89,1,1,1,2,2,自主,1,非豪华
2166,吉利SC6-RV,54,吉利汽车,a0,小型车,中国,0,0,0,25,吉利汽车,1,轿车,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
3495,传祺GS3,186,广汽乘用车,suva0,小型SUV,中国,1,0,0,82,广汽传祺,2,SUV,86,11,汽油动力,1,燃油动力,7.38,11.68,1,1,1,2,2,自主,1,非豪华
3493,东风风神A30,210,东风乘用车,a,紧凑型车,中国,0,0,0,113,东风风神,1,轿车,86,11,汽油动力,1,燃油动力,5.97,8.57,1,1,1,2,2,自主,1,非豪华
2161,众泰Z200,171,众泰汽车,a0,小型车,中国,0,0,0,94,众泰,1,轿车,86,11,汽油动力,1,燃油动力,4.36,6.86,1,1,1,2,2,自主,1,非豪华
2160,旗胜V3,191,曙光汽车,suva,紧凑型SUV,中国,0,0,0,97,黄海,2,SUV,86,11,汽油动力,1,燃油动力,10.18,11.98,1,1,1,2,2,自主,1,非豪华
3490,凌铃,170,江淮汽车,wk,微卡,中国,0,0,0,84,江淮,7,微卡,86,11,汽油动力,1,燃油动力,3.24,3.65,1,1,1,2,2,自主,1,非豪华
2159,一汽TFC,39,天津一汽,a,紧凑型车,中国,0,0,0,110,一汽,1,轿车,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
2158,吉利SX6,54,吉利汽车,suva0,小型SUV,中国,0,0,0,25,吉利汽车,2,SUV,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
2157,吉利SV5,54,吉利汽车,mpv,MPV,中国,0,0,0,25,吉利汽车,3,MPV,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
2156,金刚财富,54,吉利汽车,a0,小型车,中国,0,0,0,25,吉利汽车,1,轿车,86,11,汽油动力,1,燃油动力,4.19,6.08,1,1,1,2,2,自主,1,非豪华
5202,炮,4,长城汽车,dp,低端皮卡,中国,1,0,0,77,长城,4,皮卡,86,12,柴油动力,1,燃油动力,9.78,20,1,1,1,2,2,自主,1,非豪华
2173,瑞麒M3,33,奇瑞汽车,a00,微型车,中国,0,0,0,103,瑞麒,1,轿车,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
2171,众泰Z200HB,171,众泰汽车,a0,小型车,中国,0,0,0,94,众泰,1,轿车,86,11,汽油动力,1,燃油动力,4.96,7.66,1,1,1,2,2,自主,1,非豪华
2169,北京汽车C70,312,北京汽车,a,紧凑型车,中国,0,0,0,173,北京汽车,1,轿车,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
3499,E-Linker,186,广汽乘用车,a00,微型车,中国,0,0,0,82,广汽传祺,1,轿车,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
3498,传祺E-jet,186,广汽乘用车,a,紧凑型车,中国,2,0,0,82,广汽传祺,1,轿车,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
2180,旗云3,33,奇瑞汽车,a,紧凑型车,中国,0,0,0,26,奇瑞,1,轿车,86,11,汽油动力,1,燃油动力,5.78,9.38,1,1,1,2,2,自主,1,非豪华
5213,小鹏汽车P7,459,小鹏汽车,b,中型车,中国,1,0,0,275,小鹏汽车,1,轿车,86,21,纯电动力,2,新能源,22.99,34.99,1,1,1,2,2,自主,1,非豪华
2178,旗云2,33,奇瑞汽车,a0,小型车,中国,0,0,0,26,奇瑞,1,轿车,86,11,汽油动力,1,燃油动力,4.78,5.98,1,1,1,2,2,自主,1,非豪华
5203,MG V80,159,上汽集团,qk,轻客,中国,2,0,0,20,名爵,6,轻客,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
5205,零跑C-more,496,零跑汽车,suva,紧凑型SUV,中国,2,0,0,318,零跑汽车,2,SUV,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
5206,Concept U,523,华人运通,a,紧凑型车,中国,2,0,0,348,华人运通,1,轿车,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
5221,爱驰U7,503,爱驰汽车,suvb,中型SUV,中国,2,0,0,327,爱驰,2,SUV,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
5223,江淮iEV7,170,江淮汽车,a0,小型车,中国,1,0,0,84,江淮,1,轿车,86,21,纯电动力,2,新能源,8.35,15.85,1,1,1,2,2,自主,1,非豪华
5224,启辰T60EV,467,东风启辰,suva0,小型SUV,中国,1,0,0,122,启辰,2,SUV,86,21,纯电动力,2,新能源,16.38,18.18,1,1,1,2,2,自主,1,非豪华
2192,吉利GX2,54,吉利汽车,a00,微型车,中国,0,0,0,25,吉利汽车,1,轿车,86,11,汽油动力,1,燃油动力,5.09,6.58,1,1,1,2,2,自主,1,非豪华
5215,清源小尊,544,清源汽车,a00,微型车,中国,2,0,0,368,清源汽车,1,轿车,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
5216,清源尊者,544,清源汽车,b,中型车,中国,2,0,0,368,清源汽车,1,轿车,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
5218,睿行M60,397,长安凯程,mb,微面,中国,1,0,0,294,长安凯程,8,微面,86,11,汽油动力,1,燃油动力,5.19,6.19,1,1,1,2,2,自主,1,非豪华
5219,长安欧尚X7,160,长安汽车,suva,紧凑型SUV,中国,1,0,0,163,长安欧尚,2,SUV,86,11,汽油动力,1,燃油动力,7.77,12.77,1,1,1,2,2,自主,1,非豪华
5230,星途E-IUV,525,星途,suvb,中型SUV,中国,2,0,0,350,星途,2,SUV,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
5233,国机智骏GX5,545,国机智骏,suva0,小型SUV,中国,1,0,0,369,国机智骏,2,SUV,86,21,纯电动力,2,新能源,11.58,13.98,1,1,1,2,2,自主,1,非豪华
5234,国机智骏GC1,545,国机智骏,a00,微型车,中国,1,0,0,369,国机智骏,1,轿车,86,21,纯电动力,2,新能源,6.88,8.38,1,1,1,2,2,自主,1,非豪华
5235,国机智骏GC2,545,国机智骏,a00,微型车,中国,1,0,0,369,国机智骏,1,轿车,86,21,纯电动力,2,新能源,6.58,8.18,1,1,1,2,2,自主,1,非豪华
5225,启辰e30,467,东风启辰,suva0,小型SUV,中国,1,0,0,122,启辰,2,SUV,86,21,纯电动力,2,新能源,7.24,8.54,1,1,1,2,2,自主,1,非豪华
5226,荣威RX5 MAX,159,上汽集团,suva,紧凑型SUV,中国,1,0,0,19,荣威,2,SUV,86,11,汽油动力,1,燃油动力,11.88,18.98,1,1,1,2,2,自主,1,非豪华
5227,博郡iV7,537,博郡汽车,suvc,中大型SUV,中国,2,0,0,362,博郡汽车,2,SUV,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
5228,比亚迪e-SEED GT,146,比亚迪,b,中型车,中国,2,0,0,75,比亚迪,1,轿车,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
5229,新宝骏RM-C,59,上汽通用五菱,mpv,MPV,中国,0,0,0,396,新宝骏,3,MPV,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
5241,炮新能源,4,长城汽车,dp,低端皮卡,中国,2,0,0,77,长城,4,皮卡,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
5242,前途Concept 2,420,前途汽车,mpv,MPV,中国,2,0,0,235,前途,3,MPV,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
5243,上汽MAXUS EUNIQ 6,356,上汽大通,suvb,中型SUV,中国,1,0,0,155,上汽MAXUS,2,SUV,86,21,纯电动力,2,新能源,16.58,23.5,1,1,1,2,2,自主,1,非豪华
5244,上汽MAXUS G20,356,上汽大通,mpv,MPV,中国,1,0,0,155,上汽MAXUS,3,MPV,86,11,汽油动力,1,燃油动力,18.38,28.98,1,1,1,2,2,自主,1,非豪华
5236,国机智骏GT3,545,国机智骏,s,跑车,中国,2,0,0,369,国机智骏,5,跑车,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
5237,威马EVOLVE,475,威马汽车,suvb,中型SUV,中国,2,0,0,291,威马汽车,2,SUV,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
5238,比亚迪e2,146,比亚迪,a,紧凑型车,中国,1,0,0,75,比亚迪,1,轿车,86,21,纯电动力,2,新能源,8.98,14.48,1,1,1,2,2,自主,1,非豪华
5251,荣威Vision-i,159,上汽集团,suvc,中大型SUV,中国,2,0,0,19,荣威,2,SUV,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
5252,哈弗VISION 2025,4,长城汽车,suva,紧凑型SUV,中国,2,0,0,181,哈弗,2,SUV,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
5254,奇点iC3,473,奇点汽车,a00,微型车,中国,2,0,0,281,奇点汽车,1,轿车,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
5255,捷途X70S EV,33,奇瑞汽车,suvb,中型SUV,中国,1,0,0,319,捷途,2,SUV,86,21,纯电动力,2,新能源,14.98,16.98,1,1,1,2,2,自主,1,非豪华
5256,MUSE,457,艾康尼克ICONIQ Motors,mpv,MPV,中国,2,0,0,273,艾康尼克,3,MPV,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
5257,风光E3,327,东风小康,suva0,小型SUV,中国,1,0,0,259,东风风光,2,SUV,86,22,PHEV,2,新能源,12.98,15.98,1,1,1,2,2,自主,1,非豪华
5247,欧尚E01,160,长安汽车,a00,微型车,中国,2,0,0,163,长安欧尚,1,轿车,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
5248,哪吒Eureka 02,489,合众汽车,a,紧凑型车,中国,2,0,0,309,哪吒汽车,1,轿车,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
5249,Matchless,546,GYON,c,中大型车,中国,2,0,0,370,GYON,1,轿车,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
5261,BEIJING-X3,312,北京汽车,suva0,小型SUV,中国,1,0,0,173,北京汽车,2,SUV,86,11,汽油动力,1,燃油动力,4.99,9.59,1,1,1,2,2,自主,1,非豪华
5262,Aion LX(埃安LX),492,广汽新能源,suvb,中型SUV,中国,1,0,0,313,广汽新能源,2,SUV,86,21,纯电动力,2,新能源,22.96,34.96,1,1,1,2,2,自主,1,非豪华
5263,天际ME-S,527,天际汽车,b,中型车,中国,2,0,0,339,天际汽车,1,轿车,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
5264,蔚来ET,464,蔚来,b,中型车,中国,2,0,0,284,蔚来,1,轿车,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
5265,骐铃T15,386,骐铃汽车,dp,低端皮卡,中国,2,0,0,210,骐铃汽车,4,皮卡,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
5266,猎豹Coupe,141,猎豹汽车,suva,紧凑型SUV,中国,2,0,0,78,猎豹汽车,2,SUV,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
5268,汉腾RED 01,453,汉腾汽车,a,紧凑型车,中国,2,0,0,267,汉腾汽车,1,轿车,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
5260,域虎9,307,江铃汽车,dp,低端皮卡,中国,1,0,0,119,江铃,4,皮卡,86,12,柴油动力,1,燃油动力,13.48,21.18,1,1,1,2,2,自主,1,非豪华
5258,上汽MAXUS T70,356,上汽大通,dp,低端皮卡,中国,1,0,0,155,上汽MAXUS,4,皮卡,86,11,汽油动力,1,燃油动力,10.28,20.48,1,1,1,2,2,自主,1,非豪华
5259,众泰ES330,171,众泰汽车,a00,微型车,中国,2,0,0,94,众泰,1,轿车,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
5273,Preface,54,吉利汽车,b,中型车,中国,2,0,0,25,吉利汽车,1,轿车,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
5274,前途K25,420,前途汽车,a,紧凑型车,中国,2,0,0,235,前途,1,轿车,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
5275,红旗H5新能源,190,一汽红旗,b,中型车,中国,2,0,0,91,红旗,1,轿车,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,2,豪华
5276,观致MILE II,336,观致汽车,b,中型车,中国,2,0,0,152,观致,1,轿车,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
5277,众泰TS5,171,众泰汽车,suva,紧凑型SUV,中国,2,0,0,94,众泰,2,SUV,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
5279,宋Pro新能源,146,比亚迪,suva,紧凑型SUV,中国,1,0,0,75,比亚迪,2,SUV,86,22,PHEV,2,新能源,16.98,21.98,1,1,1,2,2,自主,1,非豪华
5269,启辰The V,467,东风启辰,suvc,中大型SUV,中国,2,0,0,122,启辰,2,SUV,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
5283,奔腾E2 Concept,10,一汽奔腾,b,中型车,中国,2,0,0,95,奔腾,1,轿车,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
5285,欧思典,547,格罗夫,suvb,中型SUV,中国,2,0,0,372,格罗夫,2,SUV,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
5286,格兰尼,547,格罗夫,b,中型车,中国,2,0,0,372,格罗夫,1,轿车,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
5281,长安欧尚科赛3,160,长安汽车,suva0,小型SUV,中国,1,0,0,163,长安欧尚,2,SUV,86,11,汽油动力,1,燃油动力,5.99,7.69,1,1,1,2,2,自主,1,非豪华
5282,科莱威CLEVER,159,上汽集团,a00,微型车,中国,1,0,0,19,荣威,1,轿车,86,21,纯电动力,2,新能源,5.9999,5.9999,1,1,1,2,2,自主,1,非豪华
5296,领特,359,厦门金旅,qk,轻客,中国,1,0,0,175,金旅,6,轻客,86,12,柴油动力,1,燃油动力,0,0,1,1,1,2,2,自主,1,非豪华
5299,银隆艾菲,551,银隆新能源,mpv,MPV,中国,1,0,0,375,银隆新能源,3,MPV,86,21,纯电动力,2,新能源,43,43,1,1,1,2,2,自主,1,非豪华
4804,缤歌,141,猎豹汽车,suva,紧凑型SUV,中国,2,0,0,78,猎豹汽车,2,SUV,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
4805,风行M7,164,东风风行,mpv,MPV,中国,1,0,0,165,东风风行,3,MPV,86,11,汽油动力,1,燃油动力,16.99,22.99,1,1,1,2,2,自主,1,非豪华
4806,E-more概念车,355,广汽三菱,suva0,小型SUV,中国,2,0,0,329,广汽集团,2,SUV,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
4808,风行M6,164,东风风行,mpv,MPV,中国,1,0,0,165,东风风行,3,MPV,86,11,汽油动力,1,燃油动力,10.29,11.89,1,1,1,2,2,自主,1,非豪华
4800,奔腾T77,10,一汽奔腾,suva,紧凑型SUV,中国,1,0,0,95,奔腾,2,SUV,86,11,汽油动力,1,燃油动力,8.98,13.88,1,1,1,2,2,自主,1,非豪华
4801,帅客新能源,173,郑州日产,mpv,MPV,中国,1,0,0,32,东风,3,MPV,86,21,纯电动力,2,新能源,16.88,20.3,1,1,1,2,2,自主,1,非豪华
4802,唐,146,比亚迪,suvb,中型SUV,中国,1,0,0,75,比亚迪,2,SUV,86,11,汽油动力,1,燃油动力,12.99,16.99,1,1,1,2,2,自主,1,非豪华
4803,海马E5,341,海马汽车,suva,紧凑型SUV,中国,2,0,0,86,海马,2,SUV,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
4816,名爵X-motion,159,上汽集团,suvb,中型SUV,中国,2,0,0,20,名爵,2,SUV,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
4818,Commendatore GT,475,威马汽车,s,跑车,中国,2,0,0,291,威马汽车,5,跑车,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
4819,威马EX6,475,威马汽车,suvb,中型SUV,中国,1,0,0,291,威马汽车,2,SUV,86,21,纯电动力,2,新能源,18.99,23.99,1,1,1,2,2,自主,1,非豪华
4810,正道H500,474,正道汽车,d,大型车,中国,2,0,0,290,正道汽车,1,轿车,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
4811,正道K350,474,正道汽车,suva,紧凑型SUV,中国,2,0,0,290,正道汽车,2,SUV,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
4812,北汽威旺407EV,390,北汽新能源,mb,微面,中国,0,0,0,143,北汽威旺,8,微面,86,21,纯电动力,2,新能源,10.98,10.98,1,0,0,2,2,自主,1,非豪华
4813,吉利ICON,54,吉利汽车,suva,紧凑型SUV,中国,1,0,0,25,吉利汽车,2,SUV,86,11,汽油动力,1,燃油动力,11.58,13.202,1,1,1,2,2,自主,1,非豪华
4814,TARANTULA,356,上汽大通,suvc,中大型SUV,中国,0,0,0,155,上汽MAXUS,2,SUV,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
4826,欧拉R1,4,长城汽车,a00,微型车,中国,1,0,0,331,欧拉,1,轿车,86,21,纯电动力,2,新能源,5.98,7.98,1,1,1,2,2,自主,1,非豪华
4827,欧拉R2,4,长城汽车,a00,微型车,中国,2,0,0,331,欧拉,1,轿车,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
4828,圣达菲5新能源,445,华泰新能源,suva,紧凑型SUV,中国,2,0,0,260,华泰新能源,2,SUV,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
4829,OSHAN,160,长安汽车,a,紧凑型车,中国,2,0,0,163,长安欧尚,1,轿车,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
4821,启辰The X,467,东风启辰,suvc,中大型SUV,中国,2,0,0,122,启辰,2,SUV,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
4822,星途LX,525,星途,suva,紧凑型SUV,中国,1,0,0,350,星途,2,SUV,86,11,汽油动力,1,燃油动力,12.59,15.09,1,1,1,2,2,自主,1,非豪华
4823,圣达菲7新能源,445,华泰新能源,suva,紧凑型SUV,中国,2,0,0,260,华泰新能源,2,SUV,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
4825,汉腾V7,453,汉腾汽车,mpv,MPV,中国,1,0,0,267,汉腾汽车,3,MPV,86,11,汽油动力,1,燃油动力,7.99,13.59,1,1,1,2,2,自主,1,非豪华
3505,成功V2,377,成功汽车,mb,微面,中国,1,0,0,196,成功汽车,8,微面,86,11,汽油动力,1,燃油动力,3.68,4.2,1,1,1,2,2,自主,1,非豪华
3504,成功V1,377,成功汽车,mb,微面,中国,1,0,0,196,成功汽车,8,微面,86,11,汽油动力,1,燃油动力,3.08,4,1,1,1,2,2,自主,1,非豪华
4839,RG Nathalie,503,爱驰汽车,s,跑车,中国,2,0,0,327,爱驰,5,跑车,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
3502,东风小康C36,327,东风小康,mb,微面,中国,1,0,0,142,东风小康,8,微面,86,11,汽油动力,1,燃油动力,4.78,5.49,1,1,1,2,2,自主,1,非豪华
3501,4-DOOR Coupe,186,广汽乘用车,b,中型车,中国,0,0,0,82,广汽传祺,1,轿车,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
3500,Cabrio-Coupe,186,广汽乘用车,s,跑车,中国,0,0,0,82,广汽传祺,5,跑车,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
4830,圣达菲2,445,华泰新能源,suva0,小型SUV,中国,2,0,0,260,华泰新能源,2,SUV,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
4831,宋MAX新能源,146,比亚迪,mpv,MPV,中国,1,0,0,75,比亚迪,3,MPV,86,22,PHEV,2,新能源,14.99,19.98,1,1,1,2,2,自主,1,非豪华
3508,成功X1,377,成功汽车,dp,低端皮卡,中国,1,0,0,196,成功汽车,4,皮卡,86,11,汽油动力,1,燃油动力,6.8,6.8,1,1,1,2,2,自主,1,非豪华
3507,成功K2,377,成功汽车,wk,微卡,中国,1,0,0,196,成功汽车,7,微卡,86,11,汽油动力,1,燃油动力,3.73,4.58,1,1,1,2,2,自主,1,非豪华
4835,众泰i-across,171,众泰汽车,suva,紧凑型SUV,中国,2,0,0,94,众泰,2,SUV,86,0,无数据,0,无数据,0,0,1,0,0,2,2,自主,1,非豪华
3506,成功K1,377,成功汽车,wk,微卡,中国,1,0,0,196,成功汽车,7,微卡,86,11,汽油动力,1,燃油动力,3.53,4.38,1,1,1,2,2,自主,1,非豪华
